SiteID,Year,VisitID,Fall.ppt,Winter.ppt,Spring.ppt,Fall.tmin,Winter.tmin,Spring.tmin,Fall.tmax,Winter.tmax,Spring.tmax,Fall.tmean,Spring.tmean,Winter.tmean
DLRU,2008,DLRU_2008,72.12666667,116.0766667,128.64,5.466666667,-6.216666667,1.743333333,16.67,2.23,13.49333333,11.06833333,7.618333332,-1.993333334
DLRU,2009,DLRU_2009,56.68666667,107.3766667,103.1466667,3.78,-7.966666667,2.366666667,13.98,1.423333333,13.74,8.88,8.053333334,-3.271666667
DLRU,2010,DLRU_2010,72.11333333,116.1166667,97.40666667,5.393333333,-8.106666667,3.296666667,14.60333333,-1.166666667,15.62666667,9.998333332,9.461666669,-4.636666667
DLRU,2011,DLRU_2011,76.38666667,76.53333333,167.3933333,4.19,-8.426666667,3.413333333,15.97666667,-0.55,14.22,10.08333334,8.816666667,-4.488333334
DLRU,2012,DLRU_2012,137.9466667,82.15666667,92.04666667,5.84,-4.943333333,4.383333333,15.09666667,4.37,16.95666667,10.46833334,10.67,-0.286666667
DLRU,2013,DLRU_2013,80.59666667,94.99333333,86.96666667,3.683333333,-5.723333333,1.44,14.44666667,2.743333333,12.52,9.065000002,6.98,-1.49
DLRU,2014,DLRU_2014,52.14666667,92.75333333,87.4,3.796666667,-9.263333333,0.37,14.36666667,0.813333333,12.94,9.081666669,6.655,-4.225
DORI,1982,DORI_1982,69.32,140.4733333,102.5233333,3.303333333,-6.36,3.543333333,15.30333333,3.663333333,14.69666667,9.303333332,9.120000002,-1.348333334
DORI,1983,DORI_1983,92.53333333,130.6966667,166.73,5.45,-3.65,2.456666667,15.44333333,5.223333333,12.23666667,10.44666667,7.346666669,0.786666667
DORI,1984,DORI_1984,105.1333333,145.47,139.83,4.926666667,-5.626666667,2.183333333,15.58333333,4.31,12.22666667,10.255,7.205000002,-0.658333334
DORI,1985,DORI_1985,52.74666667,80.86,77.78333333,5.25,-5.01,3.923333333,16.70333333,4.676666667,15.13666667,10.97666667,9.530000002,-0.166666667
DORI,1986,DORI_1986,108.5933333,50.32666667,67.3,7.946666667,-6.076666667,3.42,18.09,4.74,14.97,13.01833333,9.195,-0.668333334
DORI,1987,DORI_1987,98.75333333,129.1333333,126.7,7.333333333,-4.436666667,3.71,16.44,4.52,14.17666667,11.88666667,8.943333335,0.041666666
DORI,1988,DORI_1988,89.16,70.66333333,75.94666667,4.29,-5.443333333,2.58,15.74333333,4.383333333,14.20666667,10.01666667,8.393333335,-0.53
DORI,1989,DORI_1989,90.17333333,88.19333333,109.98,4.053333333,-4.23,3.246666667,14.60666667,6.44,13.76666667,9.330000002,8.506666669,1.105
DORI,1990,DORI_1990,137.1733333,130.6566667,124.0566667,5.09,-4.786666667,3.963333333,15.35333333,5.823333333,14.33666667,10.22166667,9.150000002,0.518333333
DORI,1991,DORI_1991,113.2566667,101.9933333,142.32,5.403333333,-3.153333333,5.21,16.92,6.746666667,15.24333333,11.16166667,10.22666667,1.796666667
DORI,1992,DORI_1992,48.77333333,114.5633333,141.5966667,4.643333333,-3.566666667,2.3,15.90333333,6.7,12.38,10.27333333,7.34,1.566666667
DORI,1993,DORI_1993,119.4333333,107.0933333,134.39,4.713333333,-4.44,2.026666667,14.67,4.926666667,12.16333333,9.691666667,7.094999999,0.243333334
DORI,1994,DORI_1994,68.92333333,136.4733333,126.22,4.74,-5.94,2.536666667,15.52666667,3.61,14.27333333,10.13333334,8.404999999,-1.165
DORI,1995,DORI_1995,83.16,134.1833333,92.2,4.763333333,-4.51,3.623333333,15.98333333,4.77,15.06,10.37333333,9.341666667,0.13
DORI,1996,DORI_1996,118.3966667,115.5166667,102.2166667,3.953333333,-6.43,1.816666667,14.16333333,3.406666667,12.6,9.058333332,7.208333334,-1.511666667
DORI,1997,DORI_1997,100.2633333,117.8133333,133.1366667,4.006666667,-4.143333333,1.68,13.54666667,5.413333333,12.76666667,8.776666669,7.223333335,0.635
DORI,1998,DORI_1998,79.56666667,181.9766667,158.5433333,3.82,-3.306666667,3.94,13.66333333,4.783333333,13.1,8.741666665,8.52,0.738333333
DORI,1999,DORI_1999,46.55666667,122.7966667,85.28666667,6.193333333,-3.496666667,2.386666667,17.34333333,6.793333333,13.38333333,11.76833333,7.884999999,1.648333333
DORI,2000,DORI_2000,87.54666667,77.02666667,115.5266667,4.723333333,-4.893333333,3.686666667,16.37333333,5.92,14.75,10.54833333,9.218333334,0.513333334
DORI,2001,DORI_2001,59.96333333,69.36666667,97.09666667,4.186666667,-6.593333333,2.923333333,15.44333333,4.216666667,13.31666667,9.814999999,8.120000002,-1.188333333
DORI,2002,DORI_2002,52.49,80.62666667,93.31333333,4.126666667,-4.243333333,3.333333333,15.95333333,7.123333333,14.86666667,10.04,9.100000002,1.44
DORI,2003,DORI_2003,127.09,120.74,156.0833333,6.57,-5.836666667,4.553333333,15.07666667,2.776666667,14.63666667,10.82333334,9.595000002,-1.53
DORI,2004,DORI_2004,105.2533333,85.79333333,104.8866667,5.43,-6.12,4.363333333,16.19666667,3.563333333,15.02,10.81333334,9.691666667,-1.278333334
DORI,2005,DORI_2005,157.3233333,81.24333333,104.75,7.283333333,-4.516666667,1.606666667,16.28333333,5.63,12.5,11.78333333,7.053333334,0.556666667
DORI,2006,DORI_2006,80.91666667,93.86666667,96.36333333,5.746666667,-4.846666667,3.493333333,16.87,4.9,14.16,11.30833333,8.826666667,0.026666667
DORI,2007,DORI_2007,128.3333333,83.45333333,72.03,4.643333333,-5.036666667,3.97,14.20333333,5.51,15.21333333,9.423333332,9.591666665,0.236666667
DORI,2008,DORI_2008,63.24333333,90.40666667,92.52333333,6.073333333,-4.13,3.096666667,16.84666667,6.146666667,13.71333333,11.46,8.404999999,1.008333334
DORI,2009,DORI_2009,63.09,107.65,138.13,4.14,-5.153333333,3.956666667,14.26666667,4.72,13.60666667,9.203333335,8.781666669,-0.216666667
DORI,2010,DORI_2010,130.9733333,129.96,88.76666667,5.846666667,-7.213333333,3.94,14.87333333,0.596666667,14.39333333,10.36,9.166666665,-3.308333333
DORI,2011,DORI_2011,67.30666667,89.40666667,152.1633333,5.063333333,-7.136666667,4.44,16.26,1.93,14.73,10.66166667,9.585,-2.603333334
DORI,2012,DORI_2012,122.3,102.8733333,143.6366667,5.19,-3.13,6.136666667,15.46666667,6.72,16.4,10.32833334,11.26833333,1.795
DORI,2013,DORI_2013,91.92666667,140.16,165.1066667,4.286666667,-3.583333333,1.716666667,14.26666667,5.646666667,11.16,9.276666669,6.438333334,1.031666667
DORI,2014,DORI_2014,67.60666667,105.5666667,98.65666667,4.373333333,-6.766666667,2.736666667,14.62,3.8,14.25666667,9.496666667,8.496666669,-1.483333334
DPC-1,1982,DPC-1_1982,97.51666667,218.7733333,136.1833333,2.73,-4.96,3.153333333,17.73666667,6.373333333,17.77,10.23333334,10.46166667,0.706666667
DPC-1,1983,DPC-1_1983,143.8366667,148.7066667,188.2533333,4.76,-3.443333333,1.826666667,17.71,8.183333333,15.59,11.235,8.708333334,2.37
DPC-1,1984,DPC-1_1984,167.5266667,175.5533333,196.4033333,3.683333333,-6.516666667,1.693333333,18.13,6.84,15.7,10.90666667,8.696666667,0.161666667
DPC-1,1985,DPC-1_1985,87.46,122.9,76.02666667,4.353333333,-5.246666667,2.996666667,18.72666667,7.506666667,18.19,11.54,10.59333333,1.13
DPC-1,1986,DPC-1_1986,110.8266667,63.48666667,95.46333333,7.15,-6.57,2.303333333,20.14333333,7.69,18.02666667,13.64666667,10.165,0.56
DPC-1,1987,DPC-1_1987,181.19,166.9733333,145.1533333,6.43,-4.176666667,2.493333333,18.71,7.11,17.43333333,12.57,9.963333332,1.466666667
DPC-1,1988,DPC-1_1988,102.2933333,111.94,91.98333333,2.62,-6.09,0.656666667,18.01666667,7.133333333,16.93666667,10.31833334,8.796666669,0.521666667
DPC-1,1989,DPC-1_1989,132.8366667,171.51,168.2533333,2.62,-4.216666667,2.04,16.64666667,9.103333333,16.38666667,9.633333335,9.213333335,2.443333333
DPC-1,1990,DPC-1_1990,187.4366667,202.16,172.2833333,4.346666667,-4.463333333,3.19,17.15,8.426666667,16.99333333,10.74833333,10.09166667,1.981666667
DPC-1,1991,DPC-1_1991,143.59,173.3466667,189.58,4.296666667,-2.77,4.403333333,18.59666667,9.193333333,17.86,11.44666667,11.13166667,3.211666667
DPC-1,1992,DPC-1_1992,86.82,179.6033333,156.46,3.33,-3.316666667,1.206666667,17.9,9.613333333,15.26666667,10.615,8.236666669,3.148333333
DPC-1,1993,DPC-1_1993,175.4,169.0166667,134.8566667,3.513333333,-3.526666667,0.626666667,17.07666667,8.05,14.68,10.295,7.653333334,2.261666667
DPC-1,1994,DPC-1_1994,120.2333333,195.6733333,197.7266667,3.106666667,-5.573333333,1.353333333,17.77,5.803333333,17.62333333,10.43833333,9.488333332,0.115
DPC-1,1995,DPC-1_1995,114.5966667,172.9533333,109.3333333,4.06,-4.346666667,2.743333333,18.14333333,7.196666667,17.73,11.10166667,10.23666667,1.425
DPC-1,1996,DPC-1_1996,177.7266667,169.9766667,158.83,2.426666667,-5.92,0.896666667,16.09666667,5.633333333,15.48666667,9.261666669,8.191666669,-0.143333334
DPC-1,1997,DPC-1_1997,153.2733333,183.75,226.0066667,2.84,-3.653333333,0.71,16.39,7.19,16.51666667,9.615,8.613333335,1.768333334
DPC-1,1998,DPC-1_1998,134.8533333,225.9266667,172.4133333,2.923333333,-2.826666667,2.89,16.02333333,7.373333333,16.41666667,9.473333332,9.653333335,2.273333333
DPC-1,1999,DPC-1_1999,89.35333333,193.9366667,131.68,4.003333333,-3.046666667,1.15,20.35666667,8.683333333,16.35333333,12.18,8.751666665,2.818333333
DPC-1,2000,DPC-1_2000,112.9666667,104.76,160.49,2.86,-4.476666667,2.653333333,19.18,8.103333333,17.15,11.02,9.901666667,1.813333333
DPC-1,2001,DPC-1_2001,104.54,135.5733333,112.4566667,3.566666667,-5.576666667,1.866666667,17.84333333,6.083333333,16.12333333,10.705,8.994999999,0.253333333
DPC-1,2002,DPC-1_2002,93.99333333,122.4266667,153.7833333,2.576666667,-4.326666667,2.81,18.47666667,9.45,17.41,10.52666667,10.11,2.561666667
DPC-1,2003,DPC-1_2003,171.6033333,177.0966667,190.7866667,6.013333333,-5.6,4.31,17.09,6.05,16.86,11.55166667,10.585,0.225
DPC-1,2004,DPC-1_2004,148.45,116.4633333,122.4333333,4.963333333,-5.636666667,3.626666667,17.97,6.77,17.12333333,11.46666667,10.375,0.566666667
DPC-1,2005,DPC-1_2005,216.48,129.1633333,130.35,6.663333333,-3.933333333,1.04,18.54333333,8.333333333,15.28333333,12.60333333,8.161666665,2.2
DPC-1,2006,DPC-1_2006,77.44666667,127.96,130.2033333,4.92,-4.253333333,2.73,18.99666667,7.186666667,17.59333333,11.95833334,10.16166667,1.466666667
DPC-1,2007,DPC-1_2007,150.02,103.95,82.19333333,3.92,-4.783333333,2.706666667,16.40333333,7.896666667,18.46,10.16166667,10.58333333,1.556666667
DPC-1,2008,DPC-1_2008,91.77666667,119.1433333,128.8366667,4.886666667,-3.646666667,2.356666667,19.56666667,8.246666667,16.63666667,12.22666667,9.496666669,2.3
DPC-1,2009,DPC-1_2009,72.12,150.4966667,142.7033333,3.576666667,-4.923333333,3.306666667,17.31666667,6.933333333,16.16333333,10.44666667,9.734999999,1.005
DPC-1,2010,DPC-1_2010,207.0066667,165.7933333,103.99,5.123333333,-6.62,3.18,16.61333333,3.596666667,16.67,10.86833333,9.925,-1.511666667
DPC-1,2011,DPC-1_2011,129.5666667,97.01,163.36,3.763333333,-6.486666667,3.976666667,18.70666667,4.583333333,17.47333333,11.235,10.725,-0.951666667
DPC-1,2012,DPC-1_2012,149.01,170.0633333,155.66,4.063333333,-2.75,5.536666667,17.15333333,9.033333333,18.80666667,10.60833333,12.17166667,3.141666667
DPC-1,2013,DPC-1_2013,97.88,239.19,148.87,3.583333333,-2.46,1.32,15.73,7.82,13.61666667,9.656666667,7.468333335,2.68
DPC-1,2014,DPC-1_2014,109.18,180.1666667,97.27333333,4.436666667,-5.366666667,2.91,16.18666667,6.25,16.4,10.31166667,9.655,0.441666667
DPC-2,1982,DPC-2_1982,97.51666667,218.7733333,136.1833333,2.73,-4.96,3.153333333,17.73666667,6.373333333,17.77,10.23333334,10.46166667,0.706666667
DPC-2,1983,DPC-2_1983,143.8366667,148.7066667,188.2533333,4.76,-3.443333333,1.826666667,17.71,8.183333333,15.59,11.235,8.708333334,2.37
DPC-2,1984,DPC-2_1984,167.5266667,175.5533333,196.4033333,3.683333333,-6.516666667,1.693333333,18.13,6.84,15.7,10.90666667,8.696666667,0.161666667
DPC-2,1985,DPC-2_1985,87.46,122.9,76.02666667,4.353333333,-5.246666667,2.996666667,18.72666667,7.506666667,18.19,11.54,10.59333333,1.13
DPC-2,1986,DPC-2_1986,110.8266667,63.48666667,95.46333333,7.15,-6.57,2.303333333,20.14333333,7.69,18.02666667,13.64666667,10.165,0.56
DPC-2,1987,DPC-2_1987,181.19,166.9733333,145.1533333,6.43,-4.176666667,2.493333333,18.71,7.11,17.43333333,12.57,9.963333332,1.466666667
DPC-2,1988,DPC-2_1988,102.2933333,111.94,91.98333333,2.62,-6.09,0.656666667,18.01666667,7.133333333,16.93666667,10.31833334,8.796666669,0.521666667
DPC-2,1989,DPC-2_1989,132.8366667,171.51,168.2533333,2.62,-4.216666667,2.04,16.64666667,9.103333333,16.38666667,9.633333335,9.213333335,2.443333333
DPC-2,1990,DPC-2_1990,187.4366667,202.16,172.2833333,4.346666667,-4.463333333,3.19,17.15,8.426666667,16.99333333,10.74833333,10.09166667,1.981666667
DPC-2,1991,DPC-2_1991,143.59,173.3466667,189.58,4.296666667,-2.77,4.403333333,18.59666667,9.193333333,17.86,11.44666667,11.13166667,3.211666667
DPC-2,1992,DPC-2_1992,86.82,179.6033333,156.46,3.33,-3.316666667,1.206666667,17.9,9.613333333,15.26666667,10.615,8.236666669,3.148333333
DPC-2,1993,DPC-2_1993,175.4,169.0166667,134.8566667,3.513333333,-3.526666667,0.626666667,17.07666667,8.05,14.68,10.295,7.653333334,2.261666667
DPC-2,1994,DPC-2_1994,120.2333333,195.6733333,197.7266667,3.106666667,-5.573333333,1.353333333,17.77,5.803333333,17.62333333,10.43833333,9.488333332,0.115
DPC-2,1995,DPC-2_1995,114.5966667,172.9533333,109.3333333,4.06,-4.346666667,2.743333333,18.14333333,7.196666667,17.73,11.10166667,10.23666667,1.425
DPC-2,1996,DPC-2_1996,177.7266667,169.9766667,158.83,2.426666667,-5.92,0.896666667,16.09666667,5.633333333,15.48666667,9.261666669,8.191666669,-0.143333334
DPC-2,1997,DPC-2_1997,153.2733333,183.75,226.0066667,2.84,-3.653333333,0.71,16.39,7.19,16.51666667,9.615,8.613333335,1.768333334
DPC-2,1998,DPC-2_1998,134.8533333,225.9266667,172.4133333,2.923333333,-2.826666667,2.89,16.02333333,7.373333333,16.41666667,9.473333332,9.653333335,2.273333333
DPC-2,1999,DPC-2_1999,89.35333333,193.9366667,131.68,4.003333333,-3.046666667,1.15,20.35666667,8.683333333,16.35333333,12.18,8.751666665,2.818333333
DPC-2,2000,DPC-2_2000,112.9666667,104.76,160.49,2.86,-4.476666667,2.653333333,19.18,8.103333333,17.15,11.02,9.901666667,1.813333333
DPC-2,2001,DPC-2_2001,104.54,135.5733333,112.4566667,3.566666667,-5.576666667,1.866666667,17.84333333,6.083333333,16.12333333,10.705,8.994999999,0.253333333
DPC-2,2002,DPC-2_2002,93.99333333,122.4266667,153.7833333,2.576666667,-4.326666667,2.81,18.47666667,9.45,17.41,10.52666667,10.11,2.561666667
DPC-2,2003,DPC-2_2003,171.6033333,177.0966667,190.7866667,6.013333333,-5.6,4.31,17.09,6.05,16.86,11.55166667,10.585,0.225
DPC-2,2004,DPC-2_2004,148.45,116.4633333,122.4333333,4.963333333,-5.636666667,3.626666667,17.97,6.77,17.12333333,11.46666667,10.375,0.566666667
DPC-2,2005,DPC-2_2005,216.48,129.1633333,130.35,6.663333333,-3.933333333,1.04,18.54333333,8.333333333,15.28333333,12.60333333,8.161666665,2.2
DPC-2,2006,DPC-2_2006,77.44666667,127.96,130.2033333,4.92,-4.253333333,2.73,18.99666667,7.186666667,17.59333333,11.95833334,10.16166667,1.466666667
DPC-2,2007,DPC-2_2007,150.02,103.95,82.19333333,3.92,-4.783333333,2.706666667,16.40333333,7.896666667,18.46,10.16166667,10.58333333,1.556666667
DPC-2,2008,DPC-2_2008,91.77666667,119.1433333,128.8366667,4.886666667,-3.646666667,2.356666667,19.56666667,8.246666667,16.63666667,12.22666667,9.496666669,2.3
DPC-2,2009,DPC-2_2009,72.12,150.4966667,142.7033333,3.576666667,-4.923333333,3.306666667,17.31666667,6.933333333,16.16333333,10.44666667,9.734999999,1.005
DPC-2,2010,DPC-2_2010,207.0066667,165.7933333,103.99,5.123333333,-6.62,3.18,16.61333333,3.596666667,16.67,10.86833333,9.925,-1.511666667
DPC-2,2011,DPC-2_2011,129.5666667,97.01,163.36,3.763333333,-6.486666667,3.976666667,18.70666667,4.583333333,17.47333333,11.235,10.725,-0.951666667
DPC-2,2012,DPC-2_2012,149.01,170.0633333,155.66,4.063333333,-2.75,5.536666667,17.15333333,9.033333333,18.80666667,10.60833333,12.17166667,3.141666667
DPC-2,2013,DPC-2_2013,97.88,239.19,148.87,3.583333333,-2.46,1.32,15.73,7.82,13.61666667,9.656666667,7.468333335,2.68
DPC-2,2014,DPC-2_2014,109.18,180.1666667,97.27333333,4.436666667,-5.366666667,2.91,16.18666667,6.25,16.4,10.31166667,9.655,0.441666667
DPC-3,1982,DPC-3_1982,97.51666667,218.7733333,136.1833333,2.73,-4.96,3.153333333,17.73666667,6.373333333,17.77,10.23333334,10.46166667,0.706666667
DPC-3,1983,DPC-3_1983,143.8366667,148.7066667,188.2533333,4.76,-3.443333333,1.826666667,17.71,8.183333333,15.59,11.235,8.708333334,2.37
DPC-3,1984,DPC-3_1984,167.5266667,175.5533333,196.4033333,3.683333333,-6.516666667,1.693333333,18.13,6.84,15.7,10.90666667,8.696666667,0.161666667
DPC-3,1985,DPC-3_1985,87.46,122.9,76.02666667,4.353333333,-5.246666667,2.996666667,18.72666667,7.506666667,18.19,11.54,10.59333333,1.13
DPC-3,1986,DPC-3_1986,110.8266667,63.48666667,95.46333333,7.15,-6.57,2.303333333,20.14333333,7.69,18.02666667,13.64666667,10.165,0.56
DPC-3,1987,DPC-3_1987,181.19,166.9733333,145.1533333,6.43,-4.176666667,2.493333333,18.71,7.11,17.43333333,12.57,9.963333332,1.466666667
DPC-3,1988,DPC-3_1988,102.2933333,111.94,91.98333333,2.62,-6.09,0.656666667,18.01666667,7.133333333,16.93666667,10.31833334,8.796666669,0.521666667
DPC-3,1989,DPC-3_1989,132.8366667,171.51,168.2533333,2.62,-4.216666667,2.04,16.64666667,9.103333333,16.38666667,9.633333335,9.213333335,2.443333333
DPC-3,1990,DPC-3_1990,187.4366667,202.16,172.2833333,4.346666667,-4.463333333,3.19,17.15,8.426666667,16.99333333,10.74833333,10.09166667,1.981666667
DPC-3,1991,DPC-3_1991,143.59,173.3466667,189.58,4.296666667,-2.77,4.403333333,18.59666667,9.193333333,17.86,11.44666667,11.13166667,3.211666667
DPC-3,1992,DPC-3_1992,86.82,179.6033333,156.46,3.33,-3.316666667,1.206666667,17.9,9.613333333,15.26666667,10.615,8.236666669,3.148333333
DPC-3,1993,DPC-3_1993,175.4,169.0166667,134.8566667,3.513333333,-3.526666667,0.626666667,17.07666667,8.05,14.68,10.295,7.653333334,2.261666667
DPC-3,1994,DPC-3_1994,120.2333333,195.6733333,197.7266667,3.106666667,-5.573333333,1.353333333,17.77,5.803333333,17.62333333,10.43833333,9.488333332,0.115
DPC-3,1995,DPC-3_1995,114.5966667,172.9533333,109.3333333,4.06,-4.346666667,2.743333333,18.14333333,7.196666667,17.73,11.10166667,10.23666667,1.425
DPC-3,1996,DPC-3_1996,177.7266667,169.9766667,158.83,2.426666667,-5.92,0.896666667,16.09666667,5.633333333,15.48666667,9.261666669,8.191666669,-0.143333334
DPC-3,1997,DPC-3_1997,153.2733333,183.75,226.0066667,2.84,-3.653333333,0.71,16.39,7.19,16.51666667,9.615,8.613333335,1.768333334
DPC-3,1998,DPC-3_1998,134.8533333,225.9266667,172.4133333,2.923333333,-2.826666667,2.89,16.02333333,7.373333333,16.41666667,9.473333332,9.653333335,2.273333333
DPC-3,1999,DPC-3_1999,89.35333333,193.9366667,131.68,4.003333333,-3.046666667,1.15,20.35666667,8.683333333,16.35333333,12.18,8.751666665,2.818333333
DPC-3,2000,DPC-3_2000,112.9666667,104.76,160.49,2.86,-4.476666667,2.653333333,19.18,8.103333333,17.15,11.02,9.901666667,1.813333333
DPC-3,2001,DPC-3_2001,104.54,135.5733333,112.4566667,3.566666667,-5.576666667,1.866666667,17.84333333,6.083333333,16.12333333,10.705,8.994999999,0.253333333
DPC-3,2002,DPC-3_2002,93.99333333,122.4266667,153.7833333,2.576666667,-4.326666667,2.81,18.47666667,9.45,17.41,10.52666667,10.11,2.561666667
DPC-3,2003,DPC-3_2003,171.6033333,177.0966667,190.7866667,6.013333333,-5.6,4.31,17.09,6.05,16.86,11.55166667,10.585,0.225
DPC-3,2004,DPC-3_2004,148.45,116.4633333,122.4333333,4.963333333,-5.636666667,3.626666667,17.97,6.77,17.12333333,11.46666667,10.375,0.566666667
DPC-3,2005,DPC-3_2005,216.48,129.1633333,130.35,6.663333333,-3.933333333,1.04,18.54333333,8.333333333,15.28333333,12.60333333,8.161666665,2.2
DPC-3,2006,DPC-3_2006,77.44666667,127.96,130.2033333,4.92,-4.253333333,2.73,18.99666667,7.186666667,17.59333333,11.95833334,10.16166667,1.466666667
DPC-3,2007,DPC-3_2007,150.02,103.95,82.19333333,3.92,-4.783333333,2.706666667,16.40333333,7.896666667,18.46,10.16166667,10.58333333,1.556666667
DPC-3,2008,DPC-3_2008,91.77666667,119.1433333,128.8366667,4.886666667,-3.646666667,2.356666667,19.56666667,8.246666667,16.63666667,12.22666667,9.496666669,2.3
DPC-3,2009,DPC-3_2009,72.12,150.4966667,142.7033333,3.576666667,-4.923333333,3.306666667,17.31666667,6.933333333,16.16333333,10.44666667,9.734999999,1.005
DPC-3,2010,DPC-3_2010,207.0066667,165.7933333,103.99,5.123333333,-6.62,3.18,16.61333333,3.596666667,16.67,10.86833333,9.925,-1.511666667
DPC-3,2011,DPC-3_2011,129.5666667,97.01,163.36,3.763333333,-6.486666667,3.976666667,18.70666667,4.583333333,17.47333333,11.235,10.725,-0.951666667
DPC-3,2012,DPC-3_2012,149.01,170.0633333,155.66,4.063333333,-2.75,5.536666667,17.15333333,9.033333333,18.80666667,10.60833333,12.17166667,3.141666667
DPC-3,2013,DPC-3_2013,97.88,239.19,148.87,3.583333333,-2.46,1.32,15.73,7.82,13.61666667,9.656666667,7.468333335,2.68
DPC-3,2014,DPC-3_2014,109.18,180.1666667,97.27333333,4.436666667,-5.366666667,2.91,16.18666667,6.25,16.4,10.31166667,9.655,0.441666667
DUN-1,1982,DUN-1_1982,83.49333333,158.0733333,126.1333333,3.793333333,-4.176666667,4.453333333,18.71333333,7.616666667,19.52666667,11.25333333,11.99,1.72
DUN-1,1983,DUN-1_1983,116.1933333,101.5833333,159.0133333,5.603333333,-2.75,3.073333333,18.92666667,9.403333333,17.29,12.265,10.18166667,3.326666667
DUN-1,1984,DUN-1_1984,116.65,125.7133333,179.9666667,4.946666667,-5.3,2.876666667,19.42333333,8.023333333,17.48333333,12.185,10.18,1.361666667
DUN-1,1985,DUN-1_1985,65.65,97.53333333,70.12666667,5.173333333,-4.36,4.34,20.03666667,8.523333333,20.03333333,12.605,12.18666667,2.081666667
DUN-1,1986,DUN-1_1986,85.68333333,53.44333333,84.26333333,7.98,-5.43,3.436666667,21.81,9.073333333,19.9,14.895,11.66833333,1.821666667
DUN-1,1987,DUN-1_1987,120.57,123.32,124.66,7.4,-3.226666667,4.123333333,20.17,8.496666667,19.27,13.785,11.69666667,2.635
DUN-1,1988,DUN-1_1988,76.61,86.44333333,90.33,3.573333333,-4.823333333,2.253333333,19.50333333,8.73,19.13333333,11.53833333,10.69333333,1.953333334
DUN-1,1989,DUN-1_1989,102.33,134.7066667,154.5333333,3.856666667,-3.563333333,3.6,18.32333333,10.36,18.40666667,11.09,11.00333334,3.398333334
DUN-1,1990,DUN-1_1990,154.78,148.11,151.63,5.173333333,-3.526666667,4.48,18.84666667,9.903333333,19.02666667,12.01,11.75333334,3.188333333
DUN-1,1991,DUN-1_1991,107.26,136.0566667,164.5133333,5.116666667,-2.193333333,5.703333333,20.39666667,10.71666667,20.18666667,12.75666667,12.945,4.261666669
DUN-1,1992,DUN-1_1992,66.77333333,134.1733333,132.9533333,4.473333333,-2.74,2.626666667,19.41666667,11.14666667,17.45,11.945,10.03833333,4.203333335
DUN-1,1993,DUN-1_1993,127.6333333,124.9766667,120.7466667,4.786666667,-2.803333333,2.343333333,18.5,9.33,17.10666667,11.64333333,9.725000002,3.263333334
DUN-1,1994,DUN-1_1994,98.67666667,162.09,187.86,4.233333333,-4.773333333,2.75,19.25333333,7.586666667,19.22,11.74333333,10.985,1.406666667
DUN-1,1995,DUN-1_1995,88.52666667,120.7,102.3433333,4.706666667,-3.53,3.916666667,19.91333333,8.956666667,19.89,12.31,11.90333333,2.713333334
DUN-1,1996,DUN-1_1996,133.69,124.8866667,144.4766667,3.723333333,-5.306666667,2.26,18.08666667,7.6,17.76,10.905,10.01,1.146666667
DUN-1,1997,DUN-1_1997,116.6866667,134.87,192.0233333,4.116666667,-2.92,2.263333333,17.92333333,9.703333333,18.34,11.02,10.30166667,3.391666667
DUN-1,1998,DUN-1_1998,111.91,147.2266667,154.1933333,4.04,-2.063333333,4.403333333,17.91333333,9.116666667,18.46666667,10.97666667,11.435,3.526666667
DUN-1,1999,DUN-1_1999,63.70333333,149.4933333,125.0666667,5.406666667,-1.986666667,3.066666667,21.92666667,10.92,18.57666667,13.66666667,10.82166667,4.466666667
DUN-1,2000,DUN-1_2000,79.29333333,84.01,155.3966667,4.306666667,-3.743333333,4.143333333,20.90666667,10.11,19.48333333,12.60666667,11.81333333,3.183333334
DUN-1,2001,DUN-1_2001,84.10333333,105.5933333,108.58,4.746666667,-4.983333333,3.47,19.62666667,7.886666667,18.46333333,12.18666667,10.96666667,1.451666667
DUN-1,2002,DUN-1_2002,62.94,102.1833333,139.05,3.71,-3.33,4.083333333,20.29,11.21333333,19.60666667,12,11.845,3.941666665
DUN-1,2003,DUN-1_2003,130.48,143.6166667,180.78,7.11,-4.46,5.62,18.95,7.463333333,19.30666667,13.03,12.46333334,1.501666667
DUN-1,2004,DUN-1_2004,111.8366667,90.63,122.3433333,5.666666667,-4.89,5.04,19.84333333,8.106666667,19.71333333,12.755,12.37666667,1.608333334
DUN-1,2005,DUN-1_2005,166.0066667,97.84,118.6533333,7.493333333,-3.093333333,2.613333333,20.11,9.933333333,17.61,13.80166667,10.11166667,3.42
DUN-1,2006,DUN-1_2006,57.58666667,100.4833333,137.2566667,5.78,-3.613333333,4.223333333,21,9.053333333,19.49666667,13.39,11.86,2.72
DUN-1,2007,DUN-1_2007,122.6833333,61.77,75.57,4.73,-4.17,4.076666667,18.23333333,9.846666667,20.59,11.48166667,12.33333333,2.838333334
DUN-1,2008,DUN-1_2008,65.40666667,95.74333333,120.7366667,5.903333333,-3.093333333,3.643333333,21.62,10.13666667,18.73,13.76166667,11.18666667,3.521666669
DUN-1,2009,DUN-1_2009,51.84333333,121.7633333,132.3,4.393333333,-4.056666667,4.626666667,18.97333333,9.063333333,18.48,11.68333333,11.55333333,2.503333333
